Precip,Air_Temp_Max,Air_Temp_Min,DayOfWeek,Operating_Airline,Dest,DestState,DepDelay,DepDel15,DepTimeBlk,Distance,DistanceGroup,DepDelayBinary
0.17,62,48,2,DL,ATL,GA,-4.0,0.0,0800-0859,2139.0,9,0
0.0,74,56,2,DL,ATL,GA,-2.0,0.0,0600-0659,2139.0,9,0
0.07,64,47,7,OO,BOI,ID,-9.0,0.0,2000-2059,522.0,3,0
0.0,69,52,3,AS,LAX,CA,10.0,0.0,1200-1259,337.0,2,1
0.01,71,55,2,WN,LAX,CA,-5.0,0.0,1100-1159,337.0,2,0
0.01,67,52,4,HA,HNL,HI,-2.0,0.0,0700-0759,2398.0,10,0
0.0,71,54,2,DL,ATL,GA,1.0,0.0,1300-1359,2139.0,9,1
0.09,60,46,4,WN,LAS,NV,-6.0,0.0,1800-1859,414.0,2,0
0.0,72,56,7,UA,IAH,TX,20.0,1.0,1000-1059,1635.0,7,1
0.08,61,48,1,UA,IAH,TX,-7.0,0.0,1100-1159,1635.0,7,0
0.0,72,54,4,AA,MIA,FL,16.0,1.0,2300-2359,2585.0,11,1
0.1,62,48,5,OO,SNA,CA,51.0,1.0,1400-1459,372.0,2,1
0.05,59,45,6,OO,SBA,CA,-3.0,0.0,1900-1959,262.0,2,0
0.13,60,47,6,UA,IAH,TX,-5.0,0.0,1800-1859,1635.0,7,0
0.02,68,52,2,WN,LAS,NV,-6.0,0.0,0001-0559,414.0,2,0
0.02,70,53,1,AS,LAS,NV,-7.0,0.0,1400-1459,414.0,2,0
0.24,60,47,6,UA,LAS,NV,1.0,0.0,2200-2259,414.0,2,1
0.06,67,53,5,DL,MSP,MN,-5.0,0.0,0600-0659,1589.0,7,0
0.05,60,47,7,B6,FLL,FL,1.0,0.0,2300-2359,2584.0,11,1
0.02,67,50,4,UA,SDF,KY,-8.0,0.0,1100-1159,1990.0,8,0
0.04,65,50,5,OO,LAX,CA,-2.0,0.0,0600-0659,337.0,2,0
0.0,70,56,4,AS,JFK,NY,-5.0,0.0,1400-1459,2586.0,11,0
0.21,55,43,7,WN,DEN,CO,18.0,1.0,0800-0859,967.0,4,1
0.01,67,51,5,OO,SBA,CA,-7.0,0.0,1900-1959,262.0,2,0
0.0,72,55,6,OO,ONT,CA,-2.0,0.0,1000-1059,363.0,2,0
0.16,57,45,4,UA,LIH,HI,0.0,0.0,0800-0859,2447.0,10,0
0.2,59,45,3,AS,SEA,WA,-5.0,0.0,1100-1159,679.0,3,0
0.0,72,56,7,OO,LAX,CA,-8.0,0.0,1600-1659,337.0,2,0
0.31,59,46,2,AS,SEA,WA,-11.0,0.0,1400-1459,679.0,3,0
0.0,72,54,1,F9,DFW,TX,217.0,1.0,0800-0859,1464.0,6,1
0.09,56,44,5,AA,ORD,IL,47.0,1.0,1300-1359,1846.0,8,1
0.0,71,56,5,WN,BUR,CA,18.0,1.0,0900-0959,326.0,2,1
0.09,58,44,7,OO,MFR,OR,-2.0,0.0,2200-2259,329.0,2,0
0.22,60,47,4,UA,AUS,TX,-4.0,0.0,1800-1859,1504.0,7,0
0.31,59,46,2,UA,SAN,CA,-7.0,0.0,2100-2159,447.0,2,0
0.02,68,52,6,HA,OGG,HI,3.0,0.0,1000-1059,2338.0,10,1
0.0,72,56,4,OO,SNA,CA,-7.0,0.0,1700-1759,372.0,2,0
0.01,67,50,5,UA,HNL,HI,26.0,1.0,1600-1659,2398.0,10,1
0.06,58,44,2,B6,LAX,CA,-8.0,0.0,1700-1759,337.0,2,0
0.0,71,56,5,UA,DEN,CO,-7.0,0.0,1900-1959,967.0,4,0
0.12,57,44,7,UA,IAD,VA,-6.0,0.0,1300-1359,2419.0,10,0
0.0,73,55,5,AA,CLT,NC,-7.0,0.0,2300-2359,2296.0,10,0
0.09,58,44,6,OO,SAN,CA,-4.0,0.0,1100-1159,447.0,2,0
0.13,60,47,4,OO,MFR,OR,-7.0,0.0,1000-1059,329.0,2,0
0.0,70,53,7,OO,LAX,CA,-2.0,0.0,0600-0659,337.0,2,0
0.01,67,51,7,DL,MSP,MN,-2.0,0.0,0600-0659,1589.0,7,0
0.06,62,47,1,F9,LAS,NV,-10.0,0.0,1400-1459,414.0,2,0
0.0,72,55,1,UA,SAN,CA,-9.0,0.0,0700-0759,447.0,2,0
0.01,68,53,5,AA,PHL,PA,6.0,0.0,2200-2259,2521.0,11,1
0.1,62,48,5,UA,KOA,HI,-3.0,0.0,1100-1159,2367.0,10,0
0.01,67,51,3,AA,DFW,TX,8.0,0.0,0600-0659,1464.0,6,1
0.0,69,53,7,UA,SEA,WA,-1.0,0.0,0600-0659,679.0,3,0
0.02,70,53,1,UA,IAD,VA,0.0,0.0,1200-1259,2419.0,10,0
0.08,57,44,1,AS,LAS,NV,-2.0,0.0,1700-1759,414.0,2,0
0.17,57,45,7,OO,PSC,WA,-9.0,0.0,1000-1059,620.0,3,0
0.01,71,55,2,UA,AUS,TX,29.0,1.0,1800-1859,1504.0,7,1
0.07,64,48,5,DL,MSP,MN,-3.0,0.0,0800-0859,1589.0,7,0
0.0,67,49,2,AA,CLT,NC,-2.0,0.0,0001-0559,2296.0,10,0
0.24,60,47,6,OO,ASE,CO,107.0,1.0,1000-1059,848.0,4,1
0.06,67,53,5,WN,LAX,CA,14.0,0.0,1300-1359,337.0,2,1
0.05,63,48,5,OO,AUS,TX,-4.0,0.0,1300-1359,1504.0,7,0
0.0,72,55,4,OO,ONT,CA,-6.0,0.0,1600-1659,363.0,2,0
0.0,72,56,3,UA,SAN,CA,4.0,0.0,2200-2259,447.0,2,1
0.02,68,52,2,WN,BUR,CA,-6.0,0.0,1000-1059,326.0,2,0
0.0,72,56,7,UA,EWR,NJ,16.0,1.0,1000-1059,2565.0,11,1
0.09,58,44,7,OO,SNA,CA,-10.0,0.0,1000-1059,372.0,2,0
0.01,68,52,5,AS,DAL,TX,-7.0,0.0,0900-0959,1476.0,6,0
0.09,62,48,7,WN,LAS,NV,9.0,0.0,1000-1059,414.0,2,1
0.16,60,47,7,UA,PDX,OR,6.0,0.0,1800-1859,550.0,3,1
0.17,59,47,5,AA,PHL,PA,4.0,0.0,1200-1259,2521.0,11,1
0.08,55,43,5,WN,DEN,CO,0.0,0.0,1400-1459,967.0,4,0
0.02,68,52,2,WN,BUR,CA,-2.0,0.0,1400-1459,326.0,2,0
0.02,63,49,6,AS,SEA,WA,-4.0,0.0,0600-0659,679.0,3,0
0.01,68,52,1,UA,EWR,NJ,-2.0,0.0,1300-1359,2565.0,11,0
0.22,60,47,4,UA,DEN,CO,0.0,0.0,1800-1859,967.0,4,0
0.0,68,53,2,UA,ORD,IL,-5.0,0.0,2300-2359,1846.0,8,0
0.17,62,48,2,AS,JFK,NY,-6.0,0.0,1400-1459,2586.0,11,0
0.01,71,55,2,B6,FLL,FL,0.0,0.0,1100-1159,2584.0,11,0
0.06,55,44,6,UA,LAX,CA,0.0,0.0,2200-2259,337.0,2,0
0.1,62,47,1,B6,BOS,MA,-10.0,0.0,0800-0859,2704.0,11,0
0.13,59,45,4,UA,LAS,NV,0.0,0.0,1300-1359,414.0,2,0
0.02,64,48,5,OO,RDM,OR,-10.0,0.0,2200-2259,462.0,2,0
0.08,61,48,1,OO,AUS,TX,-9.0,0.0,1800-1859,1504.0,7,0
0.2,56,44,6,OO,PSP,CA,-6.0,0.0,2000-2059,421.0,2,0
0.19,59,47,3,UA,BNA,TN,-2.0,0.0,1000-1059,1969.0,8,0
0.0,69,52,3,UA,SEA,WA,-4.0,0.0,0800-0859,679.0,3,0
0.0,73,55,5,HA,HNL,HI,-2.0,0.0,0700-0759,2398.0,10,0
0.0,73,54,3,B6,BOS,MA,168.0,1.0,1300-1359,2704.0,11,1
0.02,67,50,4,WN,LAX,CA,-6.0,0.0,1000-1059,337.0,2,0
0.0,72,54,4,OO,PSP,CA,-6.0,0.0,2000-2059,421.0,2,0
0.01,66,50,1,AS,PDX,OR,-3.0,0.0,2100-2159,550.0,3,0
0.2,60,46,1,AS,PDX,OR,7.0,0.0,1300-1359,550.0,3,1
0.01,71,55,2,OO,SNA,CA,0.0,0.0,1600-1659,372.0,2,0
0.13,62,48,3,OO,RDM,OR,-5.0,0.0,1000-1059,462.0,2,0
0.2,56,44,6,B6,LAX,CA,15.0,1.0,1700-1759,337.0,2,1
0.09,59,45,3,AA,DFW,TX,-7.0,0.0,1500-1559,1464.0,6,0
0.0,69,52,3,UA,SNA,CA,48.0,1.0,1800-1859,372.0,2,1
0.31,59,46,2,OO,BUR,CA,-6.0,0.0,1600-1659,326.0,2,0
0.0,70,53,5,UA,PDX,OR,-2.0,0.0,2100-2159,550.0,3,0
0.11,58,44,1,OO,EUG,OR,-8.0,0.0,1000-1059,451.0,2,0
0.0,71,55,3,AS,AUS,TX,-9.0,0.0,1700-1759,1504.0,7,0
0.17,60,46,6,DL,DTW,MI,-5.0,0.0,0001-0559,2079.0,9,0
0.15,58,46,2,DL,MSP,MN,-9.0,0.0,0600-0659,1589.0,7,0
0.09,56,45,5,OO,LAX,CA,0.0,0.0,1700-1759,337.0,2,0
0.14,61,47,1,AA,CLT,NC,-3.0,0.0,0800-0859,2296.0,10,0
0.13,56,44,4,UA,IAH,TX,-6.0,0.0,1100-1159,1635.0,7,0
0.06,62,47,6,WN,LAX,CA,2.0,0.0,1000-1059,337.0,2,1
0.08,57,44,1,UA,BOS,MA,0.0,0.0,0800-0859,2704.0,11,0
0.11,64,48,4,OO,FAT,CA,34.0,1.0,1500-1559,158.0,1,1
0.01,67,50,2,OO,SMF,CA,0.0,0.0,2200-2259,86.0,1,0
0.18,57,45,3,AS,LAX,CA,-10.0,0.0,1800-1859,337.0,2,0
0.01,67,52,4,UA,OGG,HI,-8.0,0.0,1600-1659,2338.0,10,0
0.0,73,55,5,UA,RNO,NV,32.0,1.0,2200-2259,192.0,1,1
0.13,60,47,6,AA,PHL,PA,16.0,1.0,1200-1259,2521.0,11,1
0.15,58,46,2,UA,BOS,MA,-14.0,0.0,2300-2359,2704.0,11,0
0.0,72,54,4,UA,EUG,OR,-3.0,0.0,2200-2259,451.0,2,0
0.06,64,49,7,UA,ORD,IL,-1.0,0.0,0001-0559,1846.0,8,0
0.06,63,48,1,UA,EWR,NJ,29.0,1.0,2200-2259,2565.0,11,1
0.11,63,48,7,UA,BNA,TN,-5.0,0.0,2300-2359,1969.0,8,0
0.06,58,44,2,DL,ATL,GA,-6.0,0.0,0600-0659,2139.0,9,0
0.0,72,55,4,HA,HNL,HI,-11.0,0.0,0900-0959,2398.0,10,0
0.03,67,51,3,OO,AUS,TX,5.0,0.0,1700-1759,1504.0,7,1
0.0,72,56,3,AA,ORD,IL,-2.0,0.0,1300-1359,1846.0,8,0
0.19,59,47,3,AA,PHX,AZ,-10.0,0.0,0900-0959,651.0,3,0
0.2,63,48,4,OO,LAX,CA,16.0,1.0,0900-0959,337.0,2,1
0.09,62,48,4,OO,RDD,CA,18.0,1.0,1000-1059,199.0,1,1
0.02,69,53,1,QX,LAS,NV,2.0,0.0,1400-1459,414.0,2,1
0.0,72,55,1,UA,IAH,TX,-4.0,0.0,0900-0959,1635.0,7,0
0.09,62,48,4,AS,EWR,NJ,0.0,0.0,2200-2259,2565.0,11,0
0.0,70,53,7,OO,MSO,MT,-5.0,0.0,1200-1259,769.0,4,0
0.07,66,49,2,AS,IAD,VA,36.0,1.0,0800-0859,2419.0,10,1
0.01,69,53,4,OO,LAX,CA,2.0,0.0,1700-1759,337.0,2,1
0.12,57,44,7,B6,BOS,MA,74.0,1.0,2300-2359,2704.0,11,1
0.01,67,52,4,UA,PIT,PA,-6.0,0.0,2300-2359,2254.0,10,0
0.11,65,48,2,OO,SBP,CA,13.0,0.0,2200-2259,190.0,1,1
0.09,62,47,2,UA,DEN,CO,1.0,0.0,1600-1659,967.0,4,1
0.17,61,48,3,B6,BOS,MA,-10.0,0.0,0800-0859,2704.0,11,0
0.0,73,55,5,AS,LAS,NV,43.0,1.0,1700-1759,414.0,2,1
0.0,69,53,7,WN,LAX,CA,-1.0,0.0,0800-0859,337.0,2,0
0.02,65,48,4,WN,BUR,CA,-1.0,0.0,0800-0859,326.0,2,0
0.0,72,54,3,WN,BUR,CA,1.0,0.0,0700-0759,326.0,2,1
0.08,61,48,1,AS,SEA,WA,0.0,0.0,0600-0659,679.0,3,0
0.03,64,49,3,UA,JFK,NY,-3.0,0.0,2000-2059,2586.0,11,0
0.0,70,56,4,WN,PHX,AZ,0.0,0.0,1500-1559,651.0,3,0
0.02,70,53,1,UA,HNL,HI,-3.0,0.0,1600-1659,2398.0,10,0
0.0,72,55,4,OO,SNA,CA,61.0,1.0,0600-0659,372.0,2,1
0.0,71,55,6,OO,RDM,OR,-5.0,0.0,1000-1059,462.0,2,0
0.2,57,44,1,AS,SEA,WA,-6.0,0.0,2100-2159,679.0,3,0
0.01,69,53,4,DL,SLC,UT,4.0,0.0,1300-1359,599.0,3,1
0.0,72,54,7,UA,BOS,MA,19.0,1.0,2300-2359,2704.0,11,1
0.22,60,47,4,AA,CLT,NC,16.0,1.0,2100-2159,2296.0,10,1
0.13,60,46,5,UA,MCO,FL,-6.0,0.0,0900-0959,2446.0,10,0
0.0,72,55,7,OO,FAT,CA,9.0,0.0,0800-0859,158.0,1,1
0.05,63,48,7,UA,EWR,NJ,25.0,1.0,2200-2259,2565.0,11,1
0.03,68,49,3,UA,SEA,WA,-3.0,0.0,1600-1659,679.0,3,0
0.06,55,44,6,UA,DCA,VA,3.0,0.0,0800-0859,2442.0,10,1
0.24,60,47,6,DL,JFK,NY,-7.0,0.0,2200-2259,2586.0,11,0
0.21,55,43,7,DL,BOS,MA,13.0,0.0,1500-1559,2704.0,11,1
0.0,67,50,3,UA,RDU,NC,-4.0,0.0,0900-0959,2400.0,10,0
0.1,57,43,4,UA,LAX,CA,-5.0,0.0,1300-1359,337.0,2,0
0.06,67,53,5,UA,ORD,IL,2.0,0.0,1600-1659,1846.0,8,1
0.0,70,56,4,OO,RDD,CA,-9.0,0.0,1200-1259,199.0,1,0
0.04,67,50,4,OO,LAX,CA,2.0,0.0,1500-1559,337.0,2,1
0.01,67,51,5,OO,BOI,ID,-6.0,0.0,0800-0859,522.0,3,0
0.2,56,44,6,UA,SEA,WA,-8.0,0.0,1300-1359,679.0,3,0
0.22,60,47,4,B6,LAX,CA,6.0,0.0,0600-0659,337.0,2,1
0.01,66,50,1,UA,DEN,CO,0.0,0.0,0600-0659,967.0,4,0
0.06,65,50,3,AS,SEA,WA,-5.0,0.0,1600-1659,679.0,3,0
0.0,70,53,4,WN,LAS,NV,2.0,0.0,1800-1859,414.0,2,1
0.09,58,44,6,UA,SNA,CA,16.0,1.0,1000-1059,372.0,2,1
0.0,73,55,5,AA,CLT,NC,-3.0,0.0,0700-0759,2296.0,10,0
0.01,68,52,5,AS,SEA,WA,-2.0,0.0,1700-1759,679.0,3,0
0.03,63,48,2,OO,SAN,CA,-2.0,0.0,1200-1259,447.0,2,0
0.07,64,47,3,OO,ONT,CA,-2.0,0.0,1300-1359,363.0,2,0
0.09,60,46,4,UA,CLE,OH,5.0,0.0,1400-1459,2161.0,9,1
0.0,72,55,7,AS,JFK,NY,-4.0,0.0,2300-2359,2586.0,11,0
0.04,68,52,7,OO,RNO,NV,-6.0,0.0,1800-1859,192.0,1,0
0.0,70,53,7,DL,BOS,MA,15.0,1.0,2200-2259,2704.0,11,1
0.04,64,48,5,AS,BOS,MA,19.0,1.0,0900-0959,2704.0,11,1
0.03,64,50,7,OO,AUS,TX,-1.0,0.0,1700-1759,1504.0,7,0
0.06,64,49,7,OO,SAN,CA,0.0,0.0,0800-0859,447.0,2,0
0.01,67,50,2,F9,DEN,CO,59.0,1.0,0001-0559,967.0,4,1
0.11,64,48,4,UA,RSW,FL,-4.0,0.0,0900-0959,2481.0,10,0
0.0,72,54,7,WN,LAX,CA,229.0,1.0,1100-1159,337.0,2,1
0.01,70,54,3,AS,JFK,NY,6.0,0.0,2200-2259,2586.0,11,1
0.0,72,56,5,UA,EWR,NJ,11.0,0.0,2200-2259,2565.0,11,1
0.04,66,50,6,OO,BOI,ID,-1.0,0.0,1600-1659,522.0,3,0
0.07,64,47,7,OO,BOI,ID,0.0,0.0,0800-0859,522.0,3,0
0.08,61,48,1,UA,AUS,TX,-9.0,0.0,1200-1259,1504.0,7,0
0.0,70,56,4,UA,LAX,CA,13.0,0.0,2000-2059,337.0,2,1
0.02,67,50,7,OO,SAT,TX,-6.0,0.0,1200-1259,1482.0,6,0
0.08,56,43,2,UA,LAX,CA,11.0,0.0,1000-1059,337.0,2,1
0.31,59,46,2,OO,PDX,OR,-4.0,0.0,1700-1759,550.0,3,0
0.04,64,47,2,WN,DEN,CO,1.0,0.0,1300-1359,967.0,4,1
0.02,70,53,1,AS,SEA,WA,118.0,1.0,0900-0959,679.0,3,1
0.13,62,48,3,DL,DTW,MI,-3.0,0.0,1400-1459,2079.0,9,0
0.0,72,56,3,UA,RDM,OR,-1.0,0.0,2200-2259,462.0,2,0
0.0,67,49,2,AS,HNL,HI,17.0,1.0,1300-1359,2398.0,10,1
0.03,67,50,5,B6,FLL,FL,0.0,0.0,2300-2359,2584.0,11,0
0.0,70,53,7,AA,DFW,TX,-6.0,0.0,0800-0859,1464.0,6,0
0.08,56,43,2,UA,HNL,HI,-4.0,0.0,1100-1159,2398.0,10,0
0.04,66,50,6,UA,HNL,HI,165.0,1.0,1100-1159,2398.0,10,1
0.06,63,48,1,F9,ONT,CA,-5.0,0.0,1000-1059,363.0,2,0
0.0,69,51,7,UA,SAN,CA,-3.0,0.0,1900-1959,447.0,2,0
0.0,72,54,7,UA,LAS,NV,229.0,1.0,1600-1659,414.0,2,1
0.0,72,54,5,AA,MIA,FL,-2.0,0.0,2300-2359,2585.0,11,0
0.0,74,55,3,AS,SEA,WA,9.0,0.0,1700-1759,679.0,3,1
0.01,67,52,4,UA,ORD,IL,3.0,0.0,0800-0859,1846.0,8,1
0.13,61,47,6,AS,LAX,CA,65.0,1.0,2100-2159,337.0,2,1
0.24,60,47,6,UA,EWR,NJ,14.0,0.0,0800-0859,2565.0,11,1
0.11,65,48,2,UA,MCO,FL,-2.0,0.0,2200-2259,2446.0,10,0
0.02,67,50,7,OO,PSP,CA,-9.0,0.0,1900-1959,421.0,2,0
0.11,60,45,5,OO,RNO,NV,-6.0,0.0,0800-0859,192.0,1,0
0.0,69,53,7,UA,EWR,NJ,-1.0,0.0,1300-1359,2565.0,11,0
0.0,72,54,1,AA,JFK,NY,-3.0,0.0,1000-1059,2586.0,11,0
0.11,60,48,2,OO,PDX,OR,-4.0,0.0,1300-1359,550.0,3,0
0.01,69,53,4,B6,FLL,FL,-3.0,0.0,2300-2359,2584.0,11,0
0.0,72,55,2,UA,SEA,WA,-1.0,0.0,2200-2259,679.0,3,0
0.0,73,55,5,DL,ATL,GA,-2.0,0.0,1100-1159,2139.0,9,0
0.13,60,46,5,B6,JFK,NY,-11.0,0.0,0700-0759,2586.0,11,0
0.09,59,45,3,OO,RDM,OR,-4.0,0.0,1000-1059,462.0,2,0
0.07,63,48,5,OO,BOI,ID,-9.0,0.0,0800-0859,522.0,3,0
0.12,60,46,5,AA,MIA,FL,-2.0,0.0,0800-0859,2585.0,11,0
0.0,72,56,3,OO,BOI,ID,-3.0,0.0,1600-1659,522.0,3,0
0.14,61,47,1,UA,FLL,FL,9.0,0.0,2200-2259,2584.0,11,1
0.0,72,54,5,UA,HNL,HI,-5.0,0.0,1900-1959,2398.0,10,0
0.11,64,48,4,AS,SEA,WA,-11.0,0.0,1300-1359,679.0,3,0
0.08,56,43,2,OO,LAX,CA,-6.0,0.0,1700-1759,337.0,2,0
0.0,71,56,5,OO,SLC,UT,-2.0,0.0,1700-1759,599.0,3,0
0.02,65,48,4,UA,ORD,IL,-4.0,0.0,0600-0659,1846.0,8,0
0.0,70,53,3,UA,DEN,CO,4.0,0.0,0600-0659,967.0,4,1
0.01,68,52,1,OO,SBP,CA,20.0,1.0,1000-1059,190.0,1,1
0.4,55,43,2,UA,EWR,NJ,5.0,0.0,2200-2259,2565.0,11,1
0.0,70,56,4,AA,PHL,PA,41.0,1.0,1300-1359,2521.0,11,1
0.0,72,54,2,AS,DAL,TX,10.0,0.0,0900-0959,1476.0,6,1
0.0,72,56,2,AA,JFK,NY,11.0,0.0,1000-1059,2586.0,11,1
0.02,68,52,2,OO,SEA,WA,-5.0,0.0,1800-1859,679.0,3,0
0.11,60,45,5,WN,LAX,CA,-1.0,0.0,2000-2059,337.0,2,0
0.14,61,47,1,OO,SLC,UT,5.0,0.0,1600-1659,599.0,3,1
0.0,72,54,4,QX,PDX,OR,1.0,0.0,1600-1659,550.0,3,1
0.02,64,48,6,OO,SAN,CA,57.0,1.0,0600-0659,447.0,2,1
0.0,67,52,3,AA,DFW,TX,-4.0,0.0,0800-0859,1464.0,6,0
0.0,69,52,3,UA,PDX,OR,17.0,1.0,1600-1659,550.0,3,1
0.0,70,53,4,DL,SLC,UT,-3.0,0.0,1700-1759,599.0,3,0
0.01,68,52,7,OO,BOI,ID,0.0,0.0,1900-1959,522.0,3,0
0.07,64,47,7,OO,SLC,UT,1.0,0.0,1800-1859,599.0,3,1
0.02,66,50,4,UA,TPA,FL,20.0,1.0,2300-2359,2393.0,10,1
0.01,70,54,3,OO,LAX,CA,-5.0,0.0,1600-1659,337.0,2,0
0.01,66,50,1,OO,PSP,CA,-10.0,0.0,2000-2059,421.0,2,0
0.0,69,52,2,OO,SNA,CA,-8.0,0.0,0700-0759,372.0,2,0
0.02,63,49,6,OO,SAN,CA,-4.0,0.0,1600-1659,447.0,2,0
0.0,72,54,1,AA,DFW,TX,-2.0,0.0,1200-1259,1464.0,6,0
0.04,68,52,7,OO,ACV,CA,317.0,1.0,1000-1059,250.0,2,1
0.0,72,56,3,AA,DFW,TX,3.0,0.0,1200-1259,1464.0,6,1
0.09,62,48,7,AS,SEA,WA,6.0,0.0,0800-0859,679.0,3,1
0.02,64,48,5,AS,JFK,NY,0.0,0.0,2200-2259,2586.0,11,0
0.19,59,47,3,DL,JFK,NY,-1.0,0.0,1600-1659,2586.0,11,0
0.13,61,47,6,OO,SEA,WA,11.0,0.0,0600-0659,679.0,3,1
0.02,65,48,4,DL,MSP,MN,-7.0,0.0,0600-0659,1589.0,7,0
0.01,67,51,3,AA,PHX,AZ,-2.0,0.0,0900-0959,651.0,3,0
0.01,71,55,3,UA,SEA,WA,12.0,0.0,2200-2259,679.0,3,1
0.01,69,52,4,DL,MSP,MN,14.0,0.0,1200-1259,1589.0,7,1
0.0,74,56,2,OO,SLC,UT,-5.0,0.0,1800-1859,599.0,3,0
0.0,72,54,1,DL,ATL,GA,17.0,1.0,2200-2259,2139.0,9,1
0.01,67,50,5,UA,IAH,TX,9.0,0.0,1600-1659,1635.0,7,1
0.16,56,44,7,AS,ORD,IL,-3.0,0.0,1100-1159,1846.0,8,0
0.07,62,47,3,UA,PHL,PA,24.0,1.0,2200-2259,2521.0,11,1
0.0,72,54,2,UA,EUG,OR,-9.0,0.0,2200-2259,451.0,2,0
0.0,71,56,5,UA,EUG,OR,-4.0,0.0,1000-1059,451.0,2,0
0.02,68,52,6,UA,EWR,NJ,134.0,1.0,1600-1659,2565.0,11,1
0.06,64,50,6,OO,PDX,OR,-1.0,0.0,1300-1359,550.0,3,0
0.03,64,49,3,OO,SNA,CA,2.0,0.0,1800-1859,372.0,2,1
0.0,71,55,6,OO,BZN,MT,0.0,0.0,0800-0859,807.0,4,0
0.0,71,54,2,UA,MFR,OR,2.0,0.0,2200-2259,329.0,2,1
0.01,69,52,4,UA,IAD,VA,-2.0,0.0,0800-0859,2419.0,10,0
0.0,70,53,2,UA,ORD,IL,-9.0,0.0,0001-0559,1846.0,8,0
0.12,57,45,5,OO,PSP,CA,5.0,0.0,1800-1859,421.0,2,1
0.05,63,48,5,QX,GEG,WA,19.0,1.0,2100-2159,733.0,3,1
0.0,68,53,2,DL,ATL,GA,4.0,0.0,1500-1559,2139.0,9,1
0.0,71,55,6,OO,SNA,CA,-9.0,0.0,0900-0959,372.0,2,0
0.13,60,46,5,OO,MFR,OR,12.0,0.0,1600-1659,329.0,2,1
0.0,72,54,1,UA,ATL,GA,23.0,1.0,1000-1059,2139.0,9,1
0.0,73,55,1,UA,PSP,CA,-3.0,0.0,1000-1059,421.0,2,0
0.06,62,47,1,UA,MSY,LA,-3.0,0.0,1000-1059,1911.0,8,0
0.09,62,48,4,AA,DFW,TX,-9.0,0.0,1700-1759,1464.0,6,0
0.07,64,48,5,UA,ORD,IL,26.0,1.0,2300-2359,1846.0,8,1
0.01,71,55,2,AA,ORD,IL,2.0,0.0,2300-2359,1846.0,8,1
0.04,67,50,4,OO,SAN,CA,-7.0,0.0,1600-1659,447.0,2,0
0.02,64,48,5,AA,JFK,NY,-4.0,0.0,2200-2259,2586.0,11,0
0.02,65,48,4,UA,ORD,IL,-5.0,0.0,0800-0859,1846.0,8,0
0.01,68,52,1,AS,HNL,HI,14.0,0.0,1300-1359,2398.0,10,1
0.21,55,43,7,AS,AUS,TX,189.0,1.0,1000-1059,1504.0,7,1
0.03,67,50,5,OO,PSP,CA,2.0,0.0,1100-1159,421.0,2,1
0.0,72,54,1,UA,MFR,OR,-14.0,0.0,2200-2259,329.0,2,0
0.13,60,46,5,AS,JFK,NY,-10.0,0.0,1300-1359,2586.0,11,0
0.13,54,43,4,OO,GEG,WA,-5.0,0.0,1700-1759,733.0,3,0
0.0,71,54,6,OO,RNO,NV,-3.0,0.0,1300-1359,192.0,1,0
0.0,72,54,3,DL,JFK,NY,-4.0,0.0,1500-1559,2586.0,11,0
0.18,58,44,2,UA,SNA,CA,-8.0,0.0,0700-0759,372.0,2,0
0.0,72,55,1,UA,PDX,OR,-6.0,0.0,1600-1659,550.0,3,0
0.19,59,47,3,OO,SBA,CA,-6.0,0.0,1600-1659,262.0,2,0
0.17,59,47,5,UA,DCA,VA,2.0,0.0,0800-0859,2442.0,10,1
0.06,64,50,6,UA,PDX,OR,20.0,1.0,0800-0859,550.0,3,1
0.1,59,46,3,UA,EWR,NJ,4.0,0.0,0600-0659,2565.0,11,1
0.0,73,54,3,UA,SNA,CA,-5.0,0.0,1300-1359,372.0,2,0
0.13,60,47,4,OO,SAT,TX,-2.0,0.0,1600-1659,1482.0,6,0
0.02,67,50,4,UA,BNA,TN,-2.0,0.0,1000-1059,1969.0,8,0
0.01,67,51,7,UA,PIT,PA,-6.0,0.0,2300-2359,2254.0,10,0
0.17,58,46,1,OO,ABQ,NM,-9.0,0.0,1900-1959,896.0,4,0
0.03,63,48,4,AA,PHX,AZ,-1.0,0.0,0001-0559,651.0,3,0
0.03,68,49,3,UA,SNA,CA,-11.0,0.0,0900-0959,372.0,2,0
0.09,62,48,7,OO,ASE,CO,52.0,1.0,1700-1759,848.0,4,1
0.09,56,44,5,OO,PSP,CA,6.0,0.0,1600-1659,421.0,2,1
0.0,67,49,2,OO,SBP,CA,-4.0,0.0,1600-1659,190.0,1,0
0.0,68,53,6,QX,PDX,OR,-2.0,0.0,1900-1959,550.0,3,0
0.0,72,54,1,AA,DFW,TX,-2.0,0.0,1000-1059,1464.0,6,0
0.0,68,53,2,AA,MIA,FL,0.0,0.0,1200-1259,2585.0,11,0
0.2,56,44,6,DL,DTW,MI,21.0,1.0,1200-1259,2079.0,9,1
0.0,68,53,6,UA,LIH,HI,0.0,0.0,0900-0959,2447.0,10,0
0.02,67,50,4,UA,PDX,OR,0.0,0.0,1800-1859,550.0,3,0
0.01,71,54,4,DL,JFK,NY,0.0,0.0,0600-0659,2586.0,11,0
0.0,74,55,3,UA,TPA,FL,-4.0,0.0,0800-0859,2393.0,10,0
